text,label
predict character going die season,0
duffer brother setting nerve fireeee,-1
"steve dustin die, dieme either die, die",-1
vecna social time,0
"mean die, die ??????",-1
vecna,1
"die, die netflix die promise wont getting anymore money",-1
hate show always blasphemy name god holy name like mary mother god joseph husband. like show.,-1
peak like....u dont understand,-1
holy shit,-1
"steve die , diedustin die , dieme yeah duffer brother",0
"wtf die, die nooo cant",-1
die die?! excuse what?!,-1
steve better not going anywhere ! must live.,-1
"steve , jonathan, max alli dy",-1
steve die diedustin die dieeveryone comment die dieme im good,0
wow real dumb looking .,-1
"die, die ?? noooo pleaseeee",-1
man first four episode disappointing,-1
"steve dustin die, diemeanwhile got scratch surely die",-1
106 robin back demodog 119 thing running right,0
steve swear god,-1
bye bye steve,0
"seeing dustin steve connect again, make tear bro",0
"okay, guys, hear out. matter dies? long remain alive till last episode, series anyways ending, way one dy none die, die, series over, doesnt matter remains alive no upcoming season look forward to. series coming end, mind blowing finale expectations, let u enjoy.fellow stranger things, fan",1
time everytimeee bro,1
steve guy,0
duffer brother gotta keep steve alive,0
waiting................................................................................................,1
netflix better handle traffic time?,0
die die,-1
keep saying vecna misunderstood im curious theyre gonna portray next volume,0
steve 2 short scene trailerhes dead,-1
henry glithching 001 vecna insane!!,1
nononononono,-1
dustin n steve,-1
"dusteve.. netflix, please dont ruin christmas",-1
think dart back,0
105 im afraid vicky gonna next victim loveablesidecharacterthatwasonlycreatedto die curse,-1
mindflayer,0
see nancy??? aahh amazing,1
"due respect, im gonna pirate final episode, really enjoy show, but not extent watching movie",1
im damn excited,1
"wow, bulletstothemusic trope used hollywood trope last decade.",-1
mike imagination,1
gonna break internet f,-1
nancy walk em wheeler,0
average season. tone place. acting mostly awful,-1
watching 2030?,0
hype,0
duffer bros touch steve dustin see happens. dare you.,0
next week there stranger thing christmas special.,1
im excited!!!!!!,1
murray alivveeee,1
peak,0
alright look like ima step in.,0
helly vecana weler home,-1
,0
oh gonna something never even imagined,0
ohhhhh die.... great....,-1
yo got deadlight,0
tell u runtimes episode pl,0
still waiting die,0
vecna table???,0
stranger thing zero point,-1
2 minute spoiler,0
stretched long point idec dy make,-1
noooooo steve dustin omgggg cant take,-1
insane.i wish prey el not die jonathen,-1
robin need stfu cringe one liner,-1
nononononononno steve say,-1
holly gonna get vecnad,0
absolutely brilliant marketing,1
nah cry teaser,-1
die die?! excuse,-1
no one dying!!!!!! get behind steve dustin,0
"die, die no dont pull shit swear vanishing duffer episode.",-1
william waiting !!,1
ahhhhhhhhhhh caught super chills!!! omg!!,1
one watched series uff,1
136,0
boring show literally,-1
let gooooooo omgggg!!!!!!,1
"always knew dustin die. lost eddie, therefore no chance loses steve. protect steve",0
die netflix die,-1
yesssss,1
upsetting released three parts! really wish couldve binged it!!!!!! really take watching fantasy!!!! but love stranger thing,-1
die die them?! stg duffer brother leave. them. alone.,-1
"watched welcome derry , show overshadowed it.",0
nobody dying! no mean no,0
"well hopefully core cast actually something part 2. mike nothing 11 girlfriend. dustins whole role getting beat up, super cool. lucas cry girlfriend take back seat sister, second worst character show. always weakest link cast he front center but didnt bother getting acting lesson brutal watch. max there. 11 millie, epitome unearned entitlement worst thing show. nancy john wick reason. guy hang around not steve still there. adult going die wish got already. steven robin continue best thing show. robin carry throughout part 1 im convinced purpose act well enough them. everyone else garbage. dont give crap holly, hell she?! max could done part would able spend time character actually like. spinoff bait ruining last season.",-1
season going crazy,1
genuinely died 15 time fainted 5 time watching freakinngg trailer... aint kiddin dead vol 2 ...,-1
ok murray still alive!,1
trailer already sent chill spine. imagine watching whole thing! excited 26th,1
much. theyve gone far,-1
im not ready,-1
"wise man said steve dies, diei may follow dustin steve die",-1
peaaaak!,0
die die die die,-1
ojo con lo que le hacen mi steve dustin loco,0
vecna look like ultron 146,0
imagine getting bella ramsey webseries,1
duffer brother keep safe brother,1
finally steve aur dustin ki fir se dosti ho gai,1
steve dustin dying sure,0
netflix dont fuc dare touch steve dustin,-1
netflix dirty company,-1
"much paying moron hype lame season up? not rhetorical, straight forward question. ill wait",-1
nice,1
"die , die",-1
139 dustin gon pull eddie,0
136 no steve dustin please no,-1
hyppppppeeee,0
oh god got done rewatching delightful derek scene pack jumpscared,1
let gooooooooo!!!!!!,1
"thing havent seen anyone talking yeta demodogs back!b dartagnan back!c vecnas throne roomlair, place kid probably held",0
duffer brother duff series netflix one greatest show!,1
25th upside downside,0
mike kiss?,0
nancy walke em von wheeler bringing m16 fight general holy shi t peak,0
no one dies??,0
130 kali jumping hopper???? traitor smt???,-1
"die, die. cant happen steve hair harrington dustybun!!!!",-1
die.. boring,-1
"go, go backdraftpeak vibe",0
awesome trailer!,1
nancy turning sarah conner fighting original sarah conner,0
"said die, diei bet not gonna die",-1
vecna confuse choose body 120,0
die pie,0
absolute cinema.,0
vicky cooked,0
really hope leave open ended possible sequel 10 year line but im worried might not true dustins line not assumed.,0
william...,1
delightful derek?,0
"already foreshadowed, steve falling death",0
excited christmas,1
stranger thing crazy show thank u cook,1
"die dieplease tell thats lie much, cant cry rhyming, sighlet good happy bye byeand no im not high",0
"die, die",-1
robin turning power nooooo cant die!!,-1
steve dusting dy lot people gonna die,-1
112 jurassic park homage lol,1
t pmo bad,-1
w,1
youre moron think steve dustin dying btw,-1
122 henry glitch vecna,1
"doraemon goated, use anywhere door",-1
nancyy gunnn 054,0
welcome derry destroyed st,1
"script leaked early, dustin fact die, sorry break everyones heart",-1
steve dy die!,-1
"die, die youve got kidding..",-1
broooo netflix batch bro like want watch whole thing stayed home one batch,0
got absolute shiver watching this. cannot wait!!,1
upside actually inside round round!!,0
nancy go full rambo....,0
"pls, steve dont die",0
10 day way long.,-1
"john 316 god loved world gave one son, whoever belief shall not perish but eternal life. jesus love never late repent !!",1
watch new year thn year best,1
so... jonathon dies?,0
nancy walk em wheeler back business babyy!!!,1
someone falling lightning like henry season 4,0
"steve sacrificing himselfeddie munson enters coming back dead ive got this, big boy.",0
gonna need bring nancy wheeler skin call duty,0
boutta insane,0
finished watching welcome derry peak cinema show. time get back real fun,1
nancy turned unrealistically op,-1
boringgggg. derry way better,-1
op,0
definitely greater villain vecna,0
wish machine gun shootout didnt part climax show. not interesting but america seems really machine gun deaths.,-1
anyone notice drop trailer welcome derry released final episode season,0
"jesus, birthday gift",1
"go girl, give u nothing!",-1
"die, die",0
"first time watching stranger things! idk strange thing eras, but am, finished season 13 start season 4 next week bcs amazing series want take slow since heard s5 last season, end show! yup! believe not, idk but finally got curious heard enough hype season 5 finally started stranger thing s1 month got done s3, ofcourse s4 next. got hooked! amazing series, like season, got getting amazing. became fave! perk watching late late hype wont need wait yr season come, but downbad that, bcs im new late, kinda sad already ending show newest season 5, like new club, wont getting another new season kinda sad ending thats im taking slow watching s4 getting last season ahhh love show much",1
max hollymy queen,0
die die wtf,-1
no one appreciating trailer thumbnail dedicated max ? like somehow many way kept center mystery curiosity every time.,-1
119,-1
"upside down, remixed sound dope",1
nancy walk em wheeler,0
already die,-1
im excited stranger thing christmas.,1
trying create artificial hype netflix opponent,-1
karen 134?,0
die die. not gonna lie line got nervous af,-1
young man,-1
die die,-1
thought robin one scene abt throw hands..,-1
025 mike told holly open portal dimension door shes cleric.,0
wanna stand chance surviving need team johnathan byers. stonathan incoming,0
"die, die ...we die",-1
hold holly max salvation.,0
damn rip dustin,-1
fact none scene steve trailer upside scaring me. trailer till now. no sign coming back main world.i trembling fear point,-1
"die,i die no pls no",-1
know great get 2.5 million view 4 hour,1
"steve dustin die, die",-1
byler happening,1
guy byler real?,0
casually crashing end said finale new year eve,0
source say vecna still saying time,0
"im psyched tell writer fun writing this, theyre throwing everything wall im loving",1
enter pennywise wreck everyone lmao,-1
walk em wheeler,1
die die. rebuke itttttt,-1
petition eddie come back,1
stop edging already give hard!,-1
byler not endgame im calling police,-1
117 ted falling aura,0
forever young shouldve song choice trailer ngl,0
damn know who dying,-1
watching steve...,0
"everyone talking vecna glitching die, die, but shot eleven running debris",0
omgggg,0
stranger thing fan like 119,0
omg,0
man legendary show period cant wait next 3 episode,1
williams fire mood start ahh,1
"robin dont die, queen, please",0
plz steve dustin live,0
"steve die die dustin die die die guess, suppose get happen, litterally favorite relationship show!!",1
"dammmm,",1
rip steve rip dustin,0
goddammm getting chill,0
ik im christmas morning,0
nancy walk em wheeler thing see,0
fact trailer got sob... ill wreck watching whole thing,-1
die dieaahhhhh season three reference,-1
"die, dieoh god",-1
find interesting didnt include child recently taken.,1
explain nancy outgunning military soldiers... real second,-1
cant wait,1
"steve dustin safe. netflix duffer know scared fan them, thats reason dialogue like included trailer. plan make spin spin off, really looking like moment, steve dustin robin safest best make money. end day, business netflix wont throw away cash show. youre going scared characters, scared mike eleven",0
oh no favorite girlfriend going die 106,-1
120 huh,0
,1
nancy walk em wheeler,0
die dieno thank stop right,-1
indian girl likely mole vecna.,0
superrrr good cant wait volume 2!!!!!,1
mileven byler dont understand steve dustin live okay?!?!?!?!??!?!?!,-1
"rememberas insane looks, isnt even finale. part two",-1
die die pls no?,-1
max sacrifice holly,0
namcy serving ripley,0
gonna make u wait week finale vol 2,-1
cant wait,1
051 nancy ate secen,0
love stranger thing,1
big circle dark,0
request final show isnt vecna 11 straining holding hand towards other. seen many times. still soooooo excited see end,1
