,comment_id,author,text,likes,published_at,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_label,roberta_label,pipeline_label
8344,UgxVoOhBDUCF2nLw55d4AaABAg,@CinemondoPodcast,No dying! My heart cant' take it!,0,2025-12-15T19:26:04Z,0.317,0.683,0.0,-0.4184,0.5388502478599548,0.2906678020954132,0.17048195004463196,negative,negative,positive
8345,UgzfbtUB2FkQ0A0bIbF4AaABAg,@THEPHONKPRO,Whait but Hopper died,0,2025-12-15T19:25:47Z,0.62,0.38,0.0,-0.7096,0.42207401990890503,0.5513328909873962,0.026593143120408058,negative,neutral,negative
8346,UgzNc65nFixVGOtBKed4AaABAg,@viIIaneIIe,"One thing is sure though, Eleven is dying or disappearing at this finale 🤷‍♀️",0,2025-12-15T19:25:39Z,0.0,0.85,0.15,0.3182,0.3160281777381897,0.6364225745201111,0.047549255192279816,positive,neutral,negative
8347,UgycSKw_AFZkiRdRse54AaABAg,@aidanbrampton7233,Who else has watched the entire series over in the last few weeks 😂,0,2025-12-15T19:25:27Z,0.0,1.0,0.0,0.0,0.06237909197807312,0.7851023077964783,0.1525186151266098,neutral,neutral,negative
8348,UgwdYCiDmr8gWbkWXDx4AaABAg,@Anna-j5k9s,I’m excited now but volume one was pure shi ngl,0,2025-12-15T19:25:21Z,0.0,0.841,0.159,0.1779,0.06060202419757843,0.1976458877325058,0.7417520880699158,positive,positive,positive
8349,Ugz95D_VZ8E088GH1MR4AaABAg,@ravidelirios5024,Upside Down ⏳,0,2025-12-15T19:25:07Z,0.0,1.0,0.0,0.0,0.08714994788169861,0.8541237115859985,0.05872631445527077,neutral,neutral,negative
8350,UgwM-JgdoR3MYvK1Fdx4AaABAg,@omarazad4531,"No will focus is crazy, seeing from what we last saw of him last and what he can do.",0,2025-12-15T19:25:03Z,0.213,0.787,0.0,-0.5574,0.13669587671756744,0.6708500385284424,0.19245412945747375,negative,neutral,negative
8351,UgwHw1jEFlmruFICjDB4AaABAg,@Otto_MDP,One last time!!!!,1,2025-12-15T19:24:59Z,0.0,1.0,0.0,0.0,0.023961786180734634,0.3359355628490448,0.6401026248931885,neutral,positive,positive
8352,Ugw5PdPAdxvgTo-Rryd4AaABAg,@Chelseayellow,there’s always that split scene of will hugging his mom on his bed,0,2025-12-15T19:24:53Z,0.0,0.811,0.189,0.4215,0.05205652490258217,0.759035050868988,0.18890836834907532,positive,neutral,positive
8353,Ugz2swE7jy_1IjRbiRZ4AaABAg,@AfvckThis,THE FRAT BOY CAP-,0,2025-12-15T19:24:47Z,0.0,1.0,0.0,0.0,0.2055770605802536,0.7015290260314941,0.09289387613534927,neutral,neutral,negative
8354,Ugx-WKK9LqAUFjfoKRB4AaABAg,@MayReads26,Dustin and Steve may be cooked 💀,0,2025-12-15T19:24:44Z,0.0,1.0,0.0,0.0,0.18255525827407837,0.7072100043296814,0.11023474484682083,neutral,neutral,positive
8355,Ugwk73VdAQMULXo-t4Z4AaABAg,@rafitaampp,"""You die, I die"" LEAVE MY FAVORITE DUO ALONE!!!!",5,2025-12-15T19:24:24Z,0.585,0.215,0.2,-0.8002,0.4233645498752594,0.35650378465652466,0.22013169527053833,negative,negative,negative
8356,Ugx750_q02WUfoFyNE94AaABAg,@witchgriffindor,Vecna is literally Doraemon now. He got anywhere door even,0,2025-12-15T19:24:10Z,0.0,1.0,0.0,0.0,0.2226886749267578,0.6736318469047546,0.10367954522371292,neutral,neutral,positive
8357,UgwGC_nDvWS5hEYElYd4AaABAg,@mari-emm,"YALL. Whoever thought Steve and Dustin were done being friends bc of whatever that happened or didn't happen in Vol.1 this next part is gonna prove you wrong. They both said ""You die, I die"". I'm shaking in fear.",0,2025-12-15T19:24:04Z,0.248,0.688,0.065,-0.8316,0.8235573768615723,0.15939119458198547,0.01705142855644226,negative,negative,negative
8358,UgxPsIMqUxgkPYKr8y14AaABAg,@ravidelirios5024,3M 👁️,0,2025-12-15T19:23:47Z,0.0,1.0,0.0,0.0,0.05567212030291557,0.8057507872581482,0.13857704401016235,neutral,neutral,negative
8359,Ugz7L5JYVilkKCOGLoF4AaABAg,@rafitaampp,OMG THIS WILL UNDOUBTEDLY BE AMAZING,1,2025-12-15T19:23:33Z,0.0,0.568,0.432,0.5859,0.002762187970802188,0.015566060319542885,0.9816717505455017,positive,positive,positive
8360,UgwxiWeiyODf-YKAITB4AaABAg,@andreacappelli9404,0:45 no way bro think it's DARK,0,2025-12-15T19:23:32Z,0.268,0.732,0.0,-0.296,0.4231249690055847,0.5403951406478882,0.03647986054420471,negative,neutral,negative
8361,Ugwr33nMTD9yTw_4xDB4AaABAg,@shreyash9313,Fuckin chills,0,2025-12-15T19:23:31Z,0.0,1.0,0.0,0.0,0.8915503621101379,0.08630911260843277,0.022140517830848694,neutral,negative,negative
8362,Ugxp8IMWoDBdMoqVGMF4AaABAg,@thesimplehistorian-e8c,if dustin dies i aint Watching more,0,2025-12-15T19:23:06Z,0.0,1.0,0.0,0.0,0.7833015322685242,0.2023717761039734,0.014326727017760277,neutral,negative,negative
8363,UgyA2EKXX4sTekECtJl4AaABAg,@YoRay12,Ima tell my kids I commented on the st5 trailer✌️🥀,1,2025-12-15T19:23:01Z,0.0,1.0,0.0,0.0,0.005945518147200346,0.3630976378917694,0.6309568285942078,neutral,positive,negative
8364,UgzTM6HNi1kgGGXUmhJ4AaABAg,@ooverheartt,"IF ROBIN OR VICKIE DIES, I'M GONNA FIND YOU GUYS.",1,2025-12-15T19:22:56Z,0.0,1.0,0.0,0.0,0.6630473136901855,0.31004926562309265,0.026903459802269936,neutral,negative,positive
8365,UgxtASyDCYIKm6yJgQF4AaABAg,@IndrithaGyatashree,0:26 that's doraemon's Anyway door,0,2025-12-15T19:22:52Z,0.0,1.0,0.0,0.0,0.06763257086277008,0.8582291603088379,0.0741383358836174,neutral,neutral,negative
8366,Ugypj7_92ijgDew04Et4AaABAg,@halohalo2027,"All of this footage feels like a final episode, but is only the vol 2, the finale is gonna be other thing, holy shit",0,2025-12-15T19:22:48Z,0.177,0.759,0.063,-0.631,0.4238937497138977,0.4008142650127411,0.17529204487800598,negative,negative,negative
8367,UgySuUm804GVeKCxSbB4AaABAg,@pandujagadeesh2863,Happy stranger things christmas 👌🏼👌🏼👌🏼👌🏼,0,2025-12-15T19:22:41Z,0.0,0.519,0.481,0.5719,0.001220553065650165,0.010388288646936417,0.9883911609649658,positive,positive,positive
8368,UgyArYSj_lzcupI1jSl4AaABAg,@nataliemizeracki9826,So the top villain is this 4th dimensional electricity box that Derek built a model of in vol 1? Or maybe it is being powered by Vecnas 12 children to go back in time,0,2025-12-15T19:22:39Z,0.105,0.839,0.056,-0.4186,0.19293588399887085,0.7618878483772278,0.045176275074481964,negative,neutral,negative
8369,UgzgEH5rCMzDEGdLu754AaABAg,@witchgriffindor,"Doraemon's Anywhere door ❌

Vecna's floating anywhere door. ✅",0,2025-12-15T19:22:28Z,0.0,1.0,0.0,0.0,0.012109006755053997,0.7707857489585876,0.21710523962974548,neutral,neutral,negative
8370,UgyAW0Bf8k9rfuGUPW94AaABAg,@Unusualix,Not a dry eye in sight tm,0,2025-12-15T19:22:04Z,0.0,1.0,0.0,0.0,0.24669814109802246,0.5908424258232117,0.16245946288108826,neutral,neutral,positive
8371,Ugxcr2XxoOn1Zm-c8FB4AaABAg,@falloutMcflyy,lol,0,2025-12-15T19:21:45Z,0.0,0.0,1.0,0.4215,0.1077732965350151,0.5321320295333862,0.3600946366786957,positive,neutral,negative
8372,Ugzu1Cm6savQmnqJqap4AaABAg,@Rottentothecore420,This is going to be sooo good. Nancy is badass in that shooting scene. Dustin and Steve will die I know it 💔💔💔💔,0,2025-12-15T19:21:45Z,0.201,0.693,0.106,-0.3818,0.029982920736074448,0.09559951722621918,0.8744176030158997,negative,positive,positive
8373,UgxaN2CCIQlP4iIgo4t4AaABAg,@AJ71373,They all gon die,0,2025-12-15T19:21:37Z,0.565,0.435,0.0,-0.5994,0.8849672675132751,0.10655129700899124,0.00848151370882988,negative,negative,negative
8374,UgxBcc6v5KLDbsRCPw94AaABAg,@Edu_flare,1:40 seems that the best steve dustin duo is back finally 🥹🥹,0,2025-12-15T19:21:29Z,0.0,0.724,0.276,0.6369,0.0009177385363727808,0.027758721262216568,0.9713234901428223,positive,positive,positive
8375,UgwcQqhlu8RkSeqI6vh4AaABAg,@Kian_896,"If steve die , i die 😢",2,2025-12-15T19:21:27Z,0.796,0.204,0.0,-0.8316,0.8921235203742981,0.09594499319791794,0.011931488290429115,negative,negative,negative
8376,Ugw5BpzhmnbmtDDYb_d4AaABAg,@yourfavpersuasion9385,What do you meannnnn you die i die!!??  If either dies i am flipping tables in the house!!,0,2025-12-15T19:21:27Z,0.266,0.734,0.0,-0.7527,0.8931427001953125,0.09468986093997955,0.012167427688837051,negative,negative,negative
8377,UgzksFkDpY1pR8BBpFx4AaABAg,@ELECTRIC_FROST,NOOOOOOO SO BASICALLY IF EITHER STEVE OR DUSTIN DIES BOTH OF THEM WILL!?,0,2025-12-15T19:21:20Z,0.0,1.0,0.0,0.0,0.6049808263778687,0.3606691360473633,0.03435010090470314,neutral,negative,negative
8378,UgzP1jQJ1C9byVSmnvZ4AaABAg,@ItsKilluaa,Dustin nd Steve Please dont die,0,2025-12-15T19:21:04Z,0.0,0.423,0.577,0.6647,0.2058672308921814,0.7094476222991943,0.08468518406152725,positive,neutral,positive
8379,UgxMwTjgXmJdWS8jt_J4AaABAg,@zeynepmendi10,olay çıkar yapmayınnnnnn,0,2025-12-15T19:20:55Z,0.0,1.0,0.0,0.0,0.20577673614025116,0.7051586508750916,0.08906467258930206,neutral,neutral,negative
8380,Ugz5I7C6K2anCpU7zOd4AaABAg,@bluueandgrey,steve ve dustin e bir şey olmasın max ve lucas için mutlu son olsun ve lütfen mike eleven mutlu olsunlar evet beklemedeyim,0,2025-12-15T19:20:51Z,0.0,1.0,0.0,0.0,0.19296742975711823,0.7531694173812866,0.05386314541101456,neutral,neutral,negative
8381,Ugy_B-KAnk2SvmdHtyl4AaABAg,@RealBrumbal,lets make this most liked comment until volume 2 is out,1,2025-12-15T19:20:40Z,0.0,0.744,0.256,0.4754,0.005909360013902187,0.29198670387268066,0.7021039128303528,positive,positive,negative
8382,Ugw1SnF2mOdD5rxfyGV4AaABAg,@AmranMoosa,😮😮😮😮😮😮😮❤❤❤❤❤,0,2025-12-15T19:20:35Z,0.0,1.0,0.0,0.0,0.15620467066764832,0.3676021695137024,0.4761931598186493,neutral,positive,negative
8383,UgyqqXvoouIJ9LDapIF4AaABAg,@shreyabaranwal3841,"You die, I die plssss nooo😢😢",0,2025-12-15T19:20:33Z,0.722,0.278,0.0,-0.8316,0.9401227235794067,0.053361136466264725,0.006516167428344488,negative,negative,negative
8384,UgzEwMEIAHiBMOwtGod4AaABAg,@Jackhinchey,Not Dustiney bun 😭😭,0,2025-12-15T19:20:23Z,0.0,1.0,0.0,0.0,0.7327385544776917,0.2469675987958908,0.02029387280344963,neutral,negative,negative
8385,Ugwg6-s7GpNmAXR3-1p4AaABAg,@priyanshuyogi620,Plss save vecna at any cost 🥹,1,2025-12-15T19:20:22Z,0.0,0.61,0.39,0.4939,0.20112226903438568,0.6515548825263977,0.14732280373573303,positive,neutral,negative
8386,UgwBwXuyBhnuSOntG3p4AaABAg,@zuhieralsabbagh,🔥🔥🔥🔥🔥🔥🔥🔥,0,2025-12-15T19:20:21Z,0.0,1.0,0.0,0.0,0.031229954212903976,0.20670779049396515,0.7620623111724854,neutral,positive,negative
8387,Ugzygk2-sMUcFg0LEXN4AaABAg,@LegoHakka,That this doctor strange shit and where was vecna in the upside or the rightside up or demension X,0,2025-12-15T19:20:09Z,0.252,0.748,0.0,-0.6597,0.7912324070930481,0.19787199795246124,0.010895575396716595,negative,negative,negative
8388,Ugwjx8HKy8sL2jBH6Gh4AaABAg,@Pixieh3artz,AYY NANCY WALK EM DOWN WHEELER,0,2025-12-15T19:20:07Z,0.0,1.0,0.0,0.0,0.1686137169599533,0.7369144558906555,0.09447186440229416,neutral,neutral,negative
8389,Ugwl7PW2pQ4_KlXF8Al4AaABAg,@cr7siu-7O,HOLY SHI,0,2025-12-15T19:19:50Z,0.0,1.0,0.0,0.0,0.3393869400024414,0.49724501371383667,0.16336803138256073,neutral,neutral,positive
8390,UgztI1DanIacTR8uU-B4AaABAg,@GenXKid-73,Flipping Diana Ross’s music ‘UPSIDE DOWN’ like that was straight-up genius.,8543,2025-12-15T19:19:45Z,0.0,0.8,0.2,0.3612,0.033829398453235626,0.2851991057395935,0.6809715032577515,positive,positive,positive
8391,Ugz8blp7xL1caWAvSxh4AaABAg,@TheUnusualJeff,"Hold my water
Peak just dropped",0,2025-12-15T19:19:40Z,0.0,1.0,0.0,0.0,0.5180419087409973,0.45474615693092346,0.027211925014853477,neutral,negative,negative
8392,Ugzv5qjQOjsmz0weC8p4AaABAg,@MarinasMissing,Only thing I know is if Will dies I will sue the Duffers😭 (joking btw),0,2025-12-15T19:19:40Z,0.0,1.0,0.0,0.0,0.6771515607833862,0.287954717874527,0.0348937101662159,neutral,negative,negative
8393,Ugw1NUVooTsSJcxio2N4AaABAg,@lunageme.com8680,🎉🎉🎉🎉🎉😮😮😮 até arrepiouuuuuuuuuuuu,0,2025-12-15T19:19:37Z,0.0,1.0,0.0,0.0,0.11095969378948212,0.36272603273391724,0.5263143181800842,neutral,positive,negative
8394,Ugy-dQUA6x9jx5MVV694AaABAg,@Series__World__7749,I cant wait,1,2025-12-15T19:18:47Z,0.0,1.0,0.0,0.0,0.008935154415667057,0.028451012447476387,0.9626138806343079,neutral,positive,negative
8395,UgzAseReFMSyTAPng8B4AaABAg,@laurix303,STEVE AND DUSTIN FRIENDSHIP IS BACKKKKK!!!!!!!!!!,1,2025-12-15T19:18:46Z,0.0,0.551,0.449,0.6209,0.0016397509025409818,0.09598440676927567,0.9023758769035339,positive,positive,negative
8396,Ugy2ApAUTmci6HrTYIF4AaABAg,@cynthia2280,Vecna coming like Mariah Carey: It's time! 😂,0,2025-12-15T19:18:39Z,0.0,0.682,0.318,0.4199,0.008434846997261047,0.23910070955753326,0.7524644136428833,positive,positive,positive
8397,UgwjhrHsEy6Vg1efMYV4AaABAg,@CHARIF_Omar,C r i n g,0,2025-12-15T19:18:35Z,0.0,0.0,0.0,0.0,0.34312188625335693,0.5506244897842407,0.10625363886356354,neutral,neutral,positive
8398,UgyiK7gchb_p8Vp0uUV4AaABAg,@GrudgeGhost,I guess we were wrong 008. She is important,0,2025-12-15T19:18:34Z,0.284,0.55,0.165,-0.3182,0.3113555908203125,0.52938312292099,0.1592613309621811,negative,neutral,positive
8399,Ugyw2hwSljCPQH7_IOt4AaABAg,@ClipsByLaura,"*sees Vickie in the trailer: 😁😁😁
*followed by a Demogorgon: 😯🫣😶‍🌫️",0,2025-12-15T19:18:32Z,0.0,1.0,0.0,0.0,0.05987672507762909,0.6894980072975159,0.25062528252601624,neutral,neutral,negative
8400,UgwGLFsrm46HZOKQURp4AaABAg,@bebe-du2oo,"you die, i die? oh someone's going to...",0,2025-12-15T19:18:28Z,0.609,0.391,0.0,-0.8316,0.5954403877258301,0.37993714213371277,0.024622483178973198,negative,negative,negative
8401,Ugyc-FseiUta-YEPqyp4AaABAg,@МарияГеоргиева-з7д,"""You die,i die"" 
Noooooo 😢😢😢 not againnnn",0,2025-12-15T19:18:08Z,0.394,0.606,0.0,-0.5994,0.9635035991668701,0.03328768163919449,0.0032087655272334814,negative,negative,negative
8402,UgxcP-6F-UgrLI3FjLB4AaABAg,@christian-0803,"Dustin: You die, I die

No...please no.",0,2025-12-15T19:18:06Z,0.769,0.231,0.0,-0.875,0.6900157332420349,0.29128262400627136,0.018701614812016487,negative,negative,negative
8403,UgxgTXqR7sY-DAEQiN94AaABAg,@DinoWiiU,Yes,0,2025-12-15T19:17:59Z,0.0,0.0,1.0,0.4019,0.12571130692958832,0.47316479682922363,0.401123970746994,positive,neutral,positive
8404,UgwRcBUmuo8Gq9G6ShV4AaABAg,@Tom_H_86,"❤😊 Thanks, thumbs up, have a great day.",1,2025-12-15T19:17:57Z,0.0,0.417,0.583,0.7906,0.0013113232562318444,0.008825778029859066,0.9898629188537598,positive,positive,positive
8405,Ugwi-NTAijtGxokXhk94AaABAg,@Akshat69704,Can’t wait 🫶🏻,1,2025-12-15T19:17:50Z,0.0,1.0,0.0,0.0,0.002777331741526723,0.02333187870681286,0.9738907814025879,neutral,positive,positive
8406,UgyXYYG1J9_EEFslgzN4AaABAg,@camerondagamer1831,HOLLY SHIT,0,2025-12-15T19:17:49Z,0.783,0.217,0.0,-0.5574,0.7763164639472961,0.17595218122005463,0.047731347382068634,negative,negative,negative
8407,UgzAmSyNXEP3u_G7o354AaABAg,@mimitrails,BYLEERRR,1,2025-12-15T19:17:47Z,0.0,1.0,0.0,0.0,0.14284828305244446,0.6079627275466919,0.24918900430202484,neutral,neutral,negative
8408,UgzKi7x70uGk4o6-OCd4AaABAg,@tusharimran4900,"This whole time, everything we've ever assumed about the Upside Down has been, dead wrong""- plot twist?",0,2025-12-15T19:17:44Z,0.212,0.788,0.0,-0.6486,0.7753022313117981,0.21205034852027893,0.012647454626858234,negative,negative,negative
8409,UgyQ4OnZYcWrXJVWHbx4AaABAg,@laurix303,THIS IS THE BEST TRAILER IN THE WORLD,1,2025-12-15T19:17:36Z,0.0,0.625,0.375,0.6369,0.0023482879623770714,0.012674648314714432,0.9849770069122314,positive,positive,positive
8410,UgyTUGXH8ITu1uW03Hp4AaABAg,@vidhishah553,steve and dustin NEED to stop saying that shit it’s giving me anxiety 😭😭😭,0,2025-12-15T19:17:33Z,0.377,0.503,0.121,-0.6249,0.9393302202224731,0.054226409643888474,0.006443428806960583,negative,negative,negative
8411,UgxY8gUWwvDPPIlVejJ4AaABAg,@shroom2692,NAH EITHER DUSTIN OR STEVE AIN'T MAKING IT FELLAS,0,2025-12-15T19:17:22Z,0.149,0.851,0.0,-0.1027,0.2367398738861084,0.7149711847305298,0.04828891158103943,negative,neutral,negative
8412,UgwerHddI2L-89xVe_t4AaABAg,@j.emorales9399,Well there goes my favorite character - if you die i die,0,2025-12-15T19:17:12Z,0.413,0.317,0.27,-0.5719,0.5532687902450562,0.34476110339164734,0.1019701436161995,negative,negative,positive
8413,Ugyj0e_kmpkoBgG1Djh4AaABAg,@ritamonteiro6099,MASTERPIECE,0,2025-12-15T19:17:11Z,0.0,0.0,1.0,0.6249,0.10639174282550812,0.7110050916671753,0.1826031655073166,positive,neutral,positive
8414,UgzTya17UxTio_FAzsN4AaABAg,@fightrudyfight5799,STEVE BETTER NOT DIE!!!,0,2025-12-15T19:17:02Z,0.0,0.224,0.776,0.7859,0.6015442609786987,0.30599695444107056,0.09245876222848892,positive,negative,positive
8415,UgzM3sN2TXAYcS3rSyR4AaABAg,@love15_12,"If you die I die 
If they both die I die😢😢😢",1,2025-12-15T19:16:59Z,0.661,0.339,0.0,-0.9136,0.9607704877853394,0.03534447401762009,0.0038850591517984867,negative,negative,negative
8416,UgzkUBrf8_V44-O8ysV4AaABAg,@ismailaydin4677,MAX IS BACK,0,2025-12-15T19:16:49Z,0.0,1.0,0.0,0.0,0.007139214780181646,0.35639169812202454,0.6364691257476807,neutral,positive,positive
8417,Ugy4dpY6HFgFKaUWPlJ4AaABAg,@divnv17,ÉPICO,0,2025-12-15T19:16:42Z,0.0,1.0,0.0,0.0,0.2110764980316162,0.5981985330581665,0.19072498381137848,neutral,neutral,positive
8418,Ugwzsgj4w1nxJoJt2pV4AaABAg,@BIG-k8e,💪💪💪🤦💪🙋🙋🙋🙋🫵❤️❤️❤️❤️,0,2025-12-15T19:16:39Z,0.0,1.0,0.0,0.0,0.0029870786238461733,0.0651504397392273,0.9318624138832092,neutral,positive,negative
8419,UgwDN6IRRZBiHlX5g9Z4AaABAg,@ArbustoGauler,Why isn’t Steve and Jonathan in the real world?😭 Dis they get stuck on the upside down?,0,2025-12-15T19:16:36Z,0.129,0.871,0.0,-0.3313,0.7453703880310059,0.23593391478061676,0.018695728853344917,negative,negative,negative
8420,Ugz-9jhM4h8nXb1UWQp4AaABAg,@nataliemizeracki9826,The most epic stranger things trailer we’ve ever seen,1,2025-12-15T19:16:30Z,0.0,1.0,0.0,0.0,0.0032076837960630655,0.06881244480609894,0.9279798865318298,neutral,positive,negative
8421,Ugxiitfz8iLLSO9x6np4AaABAg,@kenseuraj2954,"Steve and Dustin, brooooo!!!. Get back in there tear.",0,2025-12-15T19:16:22Z,0.0,1.0,0.0,0.0,0.061060573905706406,0.5109916925430298,0.4279477596282959,neutral,neutral,positive
8422,UgzfKPd55TZokP4jDCt4AaABAg,@toomanyobsessions9910,"Well, I’m gonna watch this multiple times over.
WHAT DO YOU MEAN EVERYTHING WE KNOW ABOUT THE UPSIDE DOWN IS WRONG!? WHAT TWISTS AEE ABOUT TO COME",1,2025-12-15T19:16:17Z,0.0,0.916,0.084,0.3382,0.802747905254364,0.16586507856845856,0.03138701617717743,positive,negative,negative
8423,UgxwgFigmCyfZDX95AB4AaABAg,@sanatan_sudheer,Absolute Cinema 🔥🔥🤌🫶🙌,0,2025-12-15T19:16:06Z,0.0,1.0,0.0,0.0,0.0062075513415038586,0.15061581134796143,0.8431766033172607,neutral,positive,positive
8424,UgxSIghW0E-hOAZFnhx4AaABAg,@wendyandmario1,"OK, so that was 11 falling from the sky!!!",0,2025-12-15T19:15:56Z,0.129,0.564,0.307,0.4954,0.08355142176151276,0.629292368888855,0.28715625405311584,positive,neutral,positive
8425,UgzRsm-_XJMbn-bYNmx4AaABAg,@rahimheaven,"Steve: You die, i die
Dustin:  You die, i die

Got me cry 😢 1:40",0,2025-12-15T19:15:55Z,0.728,0.272,0.0,-0.9623,0.785883367061615,0.19378836452960968,0.020328234881162643,negative,negative,negative
8426,Ugzl1s3zWvUEL6kTCJJ4AaABAg,@O-Gamer472,"That military has to be the most incompetent in fiction,   change my mind.",0,2025-12-15T19:15:24Z,0.22,0.78,0.0,-0.5256,0.8976786136627197,0.09202687442302704,0.0102945351973176,negative,negative,negative
8427,UgzCgbwNkHoaEZzB2U14AaABAg,@oatallie675,BYLER ENDGAME EAT IT UPPPP,2,2025-12-15T19:15:22Z,0.0,1.0,0.0,0.0,0.10851651430130005,0.6222562789916992,0.26922720670700073,neutral,neutral,positive
8428,Ugz5Vfj9vZI-8-5QEKl4AaABAg,@blackmojitoxx,kupilem truskawki cale te zeby vecna wygral zeby vecna kosci lamal a on kurcze w ciula zrobil nas,0,2025-12-15T19:15:21Z,0.0,1.0,0.0,0.0,0.14844396710395813,0.7920495867729187,0.05950646102428436,neutral,neutral,negative
8429,Ugx9GxY-forRzY4JGvJ4AaABAg,@Ray_foxin_65,Please don't be foreshadowing 1:36,0,2025-12-15T19:15:20Z,0.0,0.635,0.365,0.3182,0.4214814007282257,0.544701874256134,0.033816758543252945,positive,neutral,negative
8430,Ugw1TUx1vIZrBD0sotx4AaABAg,@weirdman22,Not a whole lot of Johnathan in that trailer... 🤔,0,2025-12-15T19:15:19Z,0.0,1.0,0.0,0.0,0.30364808440208435,0.641491711139679,0.05486022308468819,neutral,neutral,negative
8431,Ugxjt-SXCIMh-EfuT_d4AaABAg,@LataDe7UpMisteriosa,ITS TIME.,0,2025-12-15T19:15:17Z,0.0,1.0,0.0,0.0,0.18346373736858368,0.5982240438461304,0.21831218898296356,neutral,neutral,positive
8432,UgzOqx4kO38GY4YEljd4AaABAg,@AfsheenAudree,Yall r missing out on the big ass red ball thingy in the sky😭🙏,0,2025-12-15T19:15:17Z,0.341,0.659,0.0,-0.6908,0.2772166132926941,0.4768768846988678,0.24590647220611572,negative,neutral,negative
8433,Ugx6lWk3auI-9YWwJvx4AaABAg,@oatallie675,BYLER ENDGAME COPE,1,2025-12-15T19:15:14Z,0.0,1.0,0.0,0.0,0.07833603024482727,0.8400359153747559,0.08162812888622284,neutral,neutral,positive
8434,Ugxu5PmptnWKzxn9Ihd4AaABAg,@Lakshay-bq3uc,"I think the ending would be very hard , emotional and unsettling 

But come on how can writers and the makers of the show make a good ending where everyone survive the end of the world and nobody has to make any sacrifice to save it",1,2025-12-15T19:15:13Z,0.027,0.781,0.192,0.8497,0.4493272006511688,0.43327996134757996,0.11739279329776764,positive,negative,positive
8435,UgwWAgF5F2yidHKOi4R4AaABAg,@WallsAreGreat,Everyone talking about Dustin & Steve dying but I'm just happy they are friends again,0,2025-12-15T19:15:05Z,0.0,0.566,0.434,0.8807,0.00514480983838439,0.08842505514621735,0.9064300656318665,positive,positive,positive
8436,UgwiwHPETrRvwG0LH754AaABAg,@Cornelius123-f3x,Thanks google for not giving me ai slop,1,2025-12-15T19:14:52Z,0.186,0.549,0.265,0.2177,0.47361454367637634,0.34972724318504333,0.17665812373161316,positive,negative,positive
